,id,track_name,size_bytes,ver,prime_genre,ipadSc_urls.num,price
3908,1005468883,Sleep Pulse 2 Motion - The Sleep Tracker for Watch,15470592,2,Health & Fitness,0,3.99
3910,1005859110,Trick Pix - Magic & Prank Camera,17825792,1,Entertainment,0,1.99
3913,1006408029,Youtubers Life - Gaming Channel,910734336,1,Games,5,8.99
3915,1006503995,奇幻射击2,238636032,5,Games,5,0.99
3916,1006850128,Ice Queen Prom Salon: Princess Makeover Girls Game,73683968,0,Games,5,1.99
3920,1007120869,BADLAND 2,124445696,1,Games,5,3.99
3922,1007177838,The Game - Play ... as long as you can!,52744192,1,Games,5,2.99
3923,1007479011,Athletics 2: Summer Sports,243613696,1,Games,5,1.99
3929,1008496061,Lost Frontier,159918080,1,Games,5,2.99
3931,1008546049,"Whink - Note taking, Annotate & Record Lectures",76367872,3,Productivity,5,4.99
3934,1008692660,RollerCoaster Tycoon® 3,701620224,1,Games,4,4.99
3935,1008719508,Shadow Bug,246233088,1,Games,5,3.99
3941,1009336960,Peppa Pig: Golden Boots,986284032,1,Education,5,2.99
3944,1010174792,一言-记录字句，发现共鸣,32125952,2,Social Networking,0,0.99
3946,1010582800,Battlevoid: Harbinger,108232704,2,Games,5,0.99
3948,1010604522,Syberia 2 (FULL),1563693056,1,Games,5,4.99
3953,1010801515,Ultimate Shark Simulator,143093760,1,Games,5,0.99
3954,1010801519,Ultimate Lion Simulator,149815296,1,Games,4,0.99
3955,1010803520,Ultimate Dinosaur Simulator,153828352,1,Games,5,0.99
3957,1010999283,Ultimate Horse Simulator,153812992,1,Games,5,0.99
3958,1011000146,Ultimate Dragon Simulator,157528064,1,Games,5,0.99
3960,1011129367,The Abandoned,254512128,1,Games,5,1.99
3963,1011396240,WSwitch for Belkin WeMo,4703232,1,Utilities,5,1.99
3965,1011476555,Green Eggs and Ham - Read & Learn - Dr. Seuss,46465024,4,Book,5,3.99
3966,1011479119,Dr. Seuss's ABC - Read & Learn - Dr. Seuss,40559616,4,Book,5,1.99
3976,1011806461,【明星恋爱】偶像之路TIME TO STAR,201411584,1,Games,5,0.99
3979,1011983738,Precision Ukulele Tuner - with Chords & Metronome,49049600,3,Music,5,1.99
3980,1011987577,Sputnik Eyes,65553408,1,Games,5,1.99
3984,1012274888,Zen Brush 2,69114880,1,Entertainment,5,2.99
3985,1012298403,Don't Starve: Pocket Edition,403637248,1,Games,1,4.99
3992,1013585593,_PRISM,400202752,1,Games,5,2.99
3995,1013818720,Heroki,373096448,1,Games,5,4.99
3999,1014459049,Fontmania - Add Artworks & Text to Your Photos!,37767168,1,Photo & Video,5,4.99
4000,1014565551,Sago Mini Trucks and Diggers,109857792,1,Education,5,2.99
4001,1014661557,Monkey Preschool Animals,126582784,1,Education,4,2.99
4005,1014920360,BuriedTown - World's First Doomsday Survival Themed Game,60974080,1,Games,5,0.99
4006,1015000630,Tank Battle: Blitzkrieg,217393152,1,Games,5,1.99
4008,1015077531,USPS StampApp for iPad,47478784,1,Reference,5,9.99
4009,1015225810,ZAKER 专业版,75351040,7,News,0,0.99
4010,1015552271,PAW Patrol Pups to the Rescue,757837824,1,Education,0,1.99
4011,1015603795,PAW Patrol Pups to the Rescue HD,757911552,1,Education,5,1.99
4012,1015744628,シロクマ先生のゆるくない英文法,224096256,1,Education,4,11.99
4013,1015771623,麻雀物語３ 役満乱舞の究極大戦,2170589184,1,Games,0,9.99
4015,1015944446,Paper Train: Traffic,111042560,1,Games,4,0.99
4016,1016197739,Shapes & Colors Learning Kids Games for girls 2 +,182903808,1,Games,1,2.99
4021,1016686482,How the Grinch Stole Christmas! - Read & Play,62609408,4,Book,5,3.99
4022,1016810652,Gigglebug's Face Race,191375360,1,Education,5,2.99
4023,1016915419,Trick Shot,105433088,1,Games,5,1.99
4031,1017367213,Octodad: Dadliest Catch,303450112,1,Games,5,4.99
4032,1017447032,Transformers Rescue Bots: Save Griffin Rock,1491860480,3,Book,5,3.99
4037,1018002876,Space Grunts,61841408,1,Games,5,3.99
4039,1018215577,Ultimate Fox Simulator,139665408,1,Games,5,0.99
4040,1018216485,Dictionnaire Le Robert Mobile : 4 en 1,69587968,2,Reference,5,7.99
4042,1018355599,Tweetbot 4 for Twitter,12481536,4,Social Networking,5,9.99
4043,1018356776,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full),1488330752,1,Games,5,6.99
4044,1018357323,Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure (Full),1279516672,1,Games,0,2.99
4045,1018497986,DinoTrek VR Experience,498358272,1,Entertainment,0,0.99
4046,1018704225,Game Studio Tycoon 2: Next Gen Developer,249491456,3,Games,4,3.99
4050,1018922850,Flow Speed Control ● Professional Edition,104204288,1,Photo & Video,5,1.99
4051,1018955135,Little Nugget® - capture pregnancy & baby pics,76221440,1,Photo & Video,0,2.99
4052,1019167420,Hey Duggee: The Big Badge App,177739776,1,Games,5,2.99
4053,1019230398,Moodnotes - Thought Journal / Mood Diary,54482944,2,Health & Fitness,0,3.99
4054,1019312381,"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",169833472,2,Utilities,5,2.99
4058,1019838009,The Martian: Official Game,74873856,1,Games,5,0.99
4059,1019856486,House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full),1170735104,1,Games,5,6.99
4066,1020473684,VERSUS: The Lost Ones,41671680,1,Games,5,3.99
4067,1020481008,Deus Ex GO - Puzzle Challenge,293599232,2,Games,5,4.99
4070,1020583460,Cloud Chasers - A Journey of Hope,277534720,1,Games,5,3.99
4071,1020587577,League of Stickmen VIP Edition,192278528,1,Games,5,1.99
4072,1020657631,Asymmetric,76766208,1,Games,5,1.99
4076,1020962158,Dust: An Elysian Tail,977829888,1,Games,4,5.99
4078,1021102353,Superhero Girl Salon: Kids Makeup and Dressup Game,95607808,0,Games,5,1.99
4079,1021204969,Bob's Burgers Pinball,48860160,1,Games,3,1.99
4080,1021239565,Shopkins Magazine - once you shop…you can’t stop!,19676160,4,Games,5,0.99
4081,1021368752,片手キーボードPRO,105982976,3,Utilities,5,2.99
4082,1021462578,I Keep Having This Dream,69058560,1,Games,4,1.99
4084,1021566244,FINAL FANTASY VII,1938644992,1,Games,5,15.99
4085,1021586545,Bridge Constructor Stunts,140593152,2,Games,5,1.99
4086,1021672050,Circa Infinity,138744832,2,Games,5,1.99
4088,1021845881,Attack Heroes,915254272,1,Games,5,0.99
4092,1021971213,SPL-T,110900224,1,Games,3,2.99
4093,1021988466,狼人之夜,30931968,1,Social Networking,5,0.99
4094,1022023000,Witches' Legacy: The Dark Throne HD (Full),2116109312,1,Games,5,6.99
4095,1022056495,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full),1921634304,1,Games,5,6.99
4096,1022100908,Nebraska Huskers for iPad 2015,31588352,2,Sports,5,9.99
4099,1022256487,Sorted - Quickly Organise Your Day,101574656,1,Productivity,5,7.99
4101,1022268606,Beat da Beat,262926336,1,Games,4,0.99
4103,1022305219,Periodic Table Chemistry,34300928,3,Education,5,6.99
4109,1022844131,Women's Health: 1500 Kalorien Tag,70312960,1,Food & Drink,0,1.99
4110,1023002643,Final Cut: The True Escapade HD - A Hidden Object Mystery Game (Full),905351168,1,Games,5,6.99
4111,1023026782,Mystery Tales: The Twilight World HD - A Hidden Object Adventure (Full),1563414528,1,Games,4,6.99
4112,1023028213,Mystery Tales: The Twilight World - A Hidden Object Adventure (Full),1556369408,1,Games,0,2.99
4113,1023126431,Read4Kids - Kids learn to read in 20 easy lessons,34612224,2,Education,5,2.99
4114,1023146677,Five Nights at Freddys 4,50814976,1,Games,5,2.99
4118,1023648594,Dr. Panda Candy Factory,298553344,1,Education,5,2.99
4119,1023681159,Foodo World,265895936,1,Education,5,2.99
4120,1023681711,Dr. Panda Firefighters,230628352,1,Education,5,2.99
4122,1023741615,T-Rex Simulator,142795776,1,Games,5,0.99
4123,1023751978,Disc Golf Game,233364480,1,Games,5,3.99
4126,1024216465,Hooty Hoo: Bingo Math,34686976,1,Education,5,1.99
4129,1024374740,Dirt Racing Mobile 3D,233611264,1,Games,4,3.99
4130,1024395159,myINK sketch,90249216,3,Photo & Video,1,2.99
4132,1024505111,Cut the Rope,128109568,2,Games,0,1.99
4133,1024506807,Cut the Rope HD,255006720,2,Games,5,3.99
4136,1024577327,Goodnight Little Sandman - Bedtime Ritual,555863040,1,Education,5,3.99
4139,1024951378,Punch Club,323284992,1,Games,1,4.99
4142,1024953838,Dictator 2: Evolution,239798272,1,Games,5,1.99
4143,1025000402,Snug for Instagram - Preview your photos,32174080,2,Photo & Video,0,0.99
4147,1025297873,Stickman Volleyball,179424256,1,Games,5,0.99
4154,1026311548,My Town : Hospital,218082304,1,Education,5,2.99
4162,1026901472,BMO Snaps - Adventure Time Photo Game,211572736,1,Games,5,2.99
4168,1027419374,Explore Daniel Tiger's Neighborhood,327118848,2,Education,5,2.99
4170,1027799669,Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan,378085376,1,Education,4,3.99
4172,1028179601,Teenage Mutant Ninja Turtles: Battle Match Game,134537216,1,Games,5,1.99
4173,1028272877,Mods for Minecraft PC & Servers for Minecraft PE,18505728,1,Utilities,5,1.99
4175,1028400679,Bookling - Track Your Reading Habits,14913536,1,Productivity,0,0.99
4177,1028546978,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),923066368,1,Games,5,6.99
4178,1028556453,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),1331712000,1,Games,5,6.99
4179,1028558002,Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),1331671040,1,Games,0,2.99
4180,1028610115,Teenage Mutant Ninja Turtles: Portal Power,636086272,2,Games,5,3.99
4181,1028623510,PewDiePie: Legend of the Brofist,457690112,1,Games,5,4.99
4182,1028791881,Photograph+,23192576,1,Photo & Video,0,0.99
4185,1028950091,The Greedy Cave,160432128,1,Games,5,0.99
4190,1029499643,Rugby Nations 16,629813248,1,Games,5,4.99
4191,1029588869,Brothers: A Tale of Two Sons,1925599232,1,Games,5,2.99
4192,1029932207,Papa's Cupcakeria To Go!,80509952,1,Games,0,1.99
4193,1030395486,Plug Pocketmine for Minecraft PE,22670336,2,Games,5,2.99
4195,1030457527,Disney Build It: Frozen,143358976,1,Entertainment,5,3.99
4198,1030522460,The Lion Guard,672662528,1,Entertainment,5,3.99
4199,1030548464,hocus.,26484736,1,Games,5,0.99
4201,1030710604,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",124174336,1,Games,5,3.99
4202,1030762703,Speedafari – Speed Up Safari on Slow Connections,14659584,2,Utilities,5,1.99
4203,1030792602,Word²,37148672,1,Games,5,1.99
4206,1030902626,Scribblenauts Unlimited,567910400,1,Games,5,4.99
4208,1031021466,Amount Plus - Unit And Currency Converter,7095296,1,Productivity,3,2.99
4209,1031088612,小历 - 通知中心日历,4511744,3,Productivity,4,0.99
4211,1031155880,Solar Walk ™ 2 - Space Missions & Solar System,610393088,1,Education,5,2.99
4214,1031388734,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),992354304,1,Games,0,2.99
4215,1031390478,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),985018368,1,Games,5,6.99
4217,1031406492,Train Driver Journey 4 - Introduction to Steam,705732608,1,Games,5,0.99
4218,1031530508,Telepaint,95984640,1,Games,5,2.99
4223,1031781908,"Marline - Weather, Tides & Moon",8082432,3,Weather,5,0.99
4224,1031791319,公牛炒股-证券开户交易软件,40359936,2,Finance,0,0.99
4226,1031843950,Truck Simulator PRO 2016,592898048,1,Games,5,3.99
4238,1032460746,"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233862656,1,Games,5,2.99
4240,1032708262,Downwell,82202624,1,Games,5,2.99
4241,1032743715,Teeny Titans - Teen Titans Go! Figure Battles,709790720,1,Games,5,3.99
4247,1033049991,The Lost Treasure,129610752,1,Games,5,2.99
4250,1033229197,Ys Chronicles II,466280448,1,Games,5,4.99
4252,1033342465,Just Press Record,2425856,2,Utilities,5,4.99
4256,1033645055,Smart Watch Notice,1547264,1,Utilities,1,4.99
4257,1033679736,Dig Deep!,30904320,1,Games,5,1.99
4258,1033682827,Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),949374976,1,Games,5,6.99
4259,1033685038,Myths of the World: Black Rose - A Hidden Object Adventure (Full),796377088,1,Games,0,2.99
4263,1033873301,Super Sharp,15110144,1,Games,4,1.99
4270,1034399175,Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),1412444160,1,Games,5,6.99
4274,1034591399,BMX Streets,293198848,1,Games,0,2.99
4276,1034658841,Dungelot: Shattered Lands,402743296,1,Games,3,3.99
4278,1034773723,Power Hover,182592512,1,Games,5,3.99
4279,1034774337,"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",63175680,1,Photo & Video,5,0.99
4280,1034933180,Shimmer and Shine: Enchanted Carpet Ride Game HD,497758208,2,Education,5,4.99
4281,1034934076,Shimmer and Shine:  Enchanted Carpet Ride Game,497315840,2,Education,0,2.99
4283,1035107039,铁血武林-武侠回合制策略手游,272277504,1,Games,5,0.99
4285,1035161188,What's My Mutt?,53959680,1,Lifestyle,5,0.99
4286,1035197114,A high end tuner for all instruments!@Tuner,32099328,1,Music,0,2.99
4287,1035217840,[the Sequence],132829184,1,Games,5,0.99
4288,1035219553,Analog London,18984960,1,Photo & Video,5,0.99
4289,1035219562,Analog Paris,27561984,1,Photo & Video,5,0.99
4290,1035220162,Analog Budapest,19247104,1,Photo & Video,5,0.99
4295,1035331258,iScanner - PDF Document Scanner App,81171456,3,Business,5,4.99
4296,1035355817,VPN Proxy Master Pro,22918144,1,Productivity,3,5.99
4300,1035525494,パチスロ バイオハザード6,2057388032,1,Games,0,14.99
4303,1035635092,Shopkins: Top Trumps,278928384,1,Games,4,2.99
4304,1035663068,Inversions,23249920,1,Education,4,2.99
4305,1035689743,"BusyCal - Calendar, Reminders & To Dos",32659456,3,Productivity,5,4.99
4306,1035690802,Titan Quest,1323163648,1,Games,5,7.99
4316,1036157827,Civil War: Wilson's Creek,251606016,1,Games,5,1.99
4317,1036205036,"Road watcher: dash camera, car video recorder.",6329344,1,Navigation,4,0.99
4320,1036517151,Little Fox Animal Doctor - be a vet,302585856,2,Book,5,1.99
4322,1036723978,Voice Translator with Offline Dictionary Pro,103895040,2,Reference,0,13.99
4324,1037103749,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,629897216,1,Education,5,2.99
4325,1037160778,Team Drift Cats,262576128,1,Games,5,0.99
4326,1037285199,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",84629504,1,Utilities,0,3.99
4329,1037601932,Should Shoot,33418240,1,Games,4,2.99
4330,1037712285,Personal Progress Binder,60442624,1,Productivity,5,4.99
4331,1037781582,iFaces - Custom Themes and Faces for Apple Watch,27377664,1,Lifestyle,0,1.99
4332,1037799797,渡劫-多武器战斗,692929536,2,Games,5,0.99
4333,1037820836,Build Your Palace,169842688,1,Games,5,0.99
4335,1037830332,Ringtones for iPhone Unlimited.,48986112,1,Music,0,2.99
4336,1037866921,Minds On Physics the App - Part 1,64569344,2,Education,5,0.99
4339,1038376578,Carmen Sandiego Returns-A Global Spy Game for Kids,200816640,1,Education,5,3.99
4340,1038379658,Green Game TimeSwapper,263876608,1,Games,5,2.99
4341,1038384580,果罐Pro-通知中心快捷安全启动插件,50857984,3,Utilities,0,2.99
4346,1039011796,Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),2328133632,1,Games,5,6.99
4347,1039129211,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),848699392,1,Games,5,6.99
4348,1039133072,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),848715776,1,Games,0,2.99
4349,1039141908,LEGO® Ninjago™: Shadow of Ronin™,1277468672,1,Games,5,4.99
4353,1039514679,Bullet'nTunes,209350656,1,Games,0,1.99
4354,1039596715,FastEver 2 - Quick memo app for Evernote,47126528,2,Productivity,5,3.99
4359,1039910808,Patchmania KIDS - A Puzzle About Bunny Revenge!,102250496,1,Games,5,3.99
4360,1039945866,Electoral 2016 - Create Presidential Election Maps,18359296,1,News,3,1.99
4361,1039971485,Sesame Street Alphabet Kitchen,321781760,2,Education,5,2.99
4367,1040120819,One Button Travel,130982912,2,Games,4,2.99
4370,1040227414,Exploding Kittens® - The Official Game,214897664,3,Games,4,1.99
4373,1040417757,Bibi & Tina: Pferdeabenteuer,622986240,1,Games,5,2.99
4375,1040451375,Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,22317056,1,Music,5,2.99
4377,1040523600,Zasa : An AI Story,31244288,1,Games,4,0.99
4382,1040809311,Assault on Arnhem,188083200,1,Games,5,4.99
4385,1040930654,A Good Snowman Is Hard To Build,94819328,1,Games,5,4.99
4386,1040968715,The Monsters by Tinybop,267152384,1,Education,5,2.99
4387,1041260001,FINAL FANTASY Ⅸ,3860406272,1,Games,5,20.99
4388,1041317729,Delicious - Emily's Tea Garden,110645248,1,Games,5,9.99
4391,1041465860,Model 15,205972480,1,Music,5,29.99
4392,1041512978,Weather Gods,252779520,1,Weather,4,2.99
4398,1041808803,Beat Stomper,136069120,0,Games,5,1.99
4403,1041987123,The Westport Independent,71266304,1,Games,5,4.99
4404,1042173956,Emoji Bae - Custom Emojis,12980224,1,Utilities,0,1.99
4407,1042298797,The Very Hungry Caterpillar™ – Shapes & Colors,95689728,1,Education,5,2.99
4408,1042299727,Batman Unlimited: Gotham City’s Most Wanted,444225536,1,Book,5,3.99
4409,1042300762,The Very Hungry Caterpillar - Creative Play,99653632,1,Education,5,2.99
4410,1042322028,twofold inc.,38733824,1,Games,4,3.99
4411,1042326602,Neon Drive - '80s style arcade game,194145280,1,Games,5,3.99
4413,1042419574,Fear For Sale: Phantom Tide HD - A Scary Hidden Object Mystery (Full),1833861120,1,Games,5,6.99
4417,1042987645,Face Swap Live,89829376,2,Photo & Video,5,1.99
4424,1043579926,Toca Life: School,331207680,1,Education,5,2.99
4429,1043714288,The End of the World by Sean Wenham,105894912,1,Games,0,0.99
4430,1043733402,Beyond: Light Advent Collector's Edition (Full),1356186624,1,Games,5,6.99
4436,1044318857,Agent Gumball - Roguelike Spy Game,560714752,1,Games,5,2.99
4437,1044341430,Maze: Subject 360 HD - A Mystery Hidden Object Game (Full),1149562880,1,Games,5,6.99
4439,1044534100,Colored Dots -  by Ukids,231426048,1,Education,5,0.99
4443,1044671796,Le Havre: The Inland Port,179616768,1,Games,5,4.99
4444,1044677336,Cut the Rope: Magic,193079296,1,Games,5,0.99
4445,1044733380,Nevertales: Legends - A Hidden Object Adventure (Full),774814720,1,Games,5,6.99
4446,1044764933,Dark Realm: Princess of Ice HD - A Mystery Hidden Object Game (Full),1069375488,1,Games,5,6.99
4447,1044818466,Hunting USA,331105280,1,Games,5,1.99
4448,1044837432,The Secret Order: Beyond Time HD - A Hidden Object Adventure (Full),608198656,1,Games,5,6.99
4450,1044867788,Day One Journal,182986752,2,Lifestyle,5,4.99
4453,1044950341,Streaks Workout,41596928,2,Health & Fitness,5,2.99
4456,1045164931,Five Card Quest - Tactical RPG Battles,196746240,1,Games,5,2.99
4458,1045232937,Flipominos,30718976,1,Games,5,2.99
4459,1045268097,Inquire by Tamper,55059456,1,Travel,0,0.99
4462,1045504326,NO THING - Surreal Arcade Trip,128228352,1,Games,5,1.99
4464,1045605097,Interact Contacts - Do more with your Contacts!,26803200,1,Productivity,5,1.99
4469,1046195811,BO3 Ultimate Utility™ for Call of Duty Black Ops 3,47296512,1,Games,0,4.99
4470,1046280177,"Halloween Makeover: Spa, Makeup & Dressup Salon",99257344,0,Games,5,1.99
4471,1046345589,"GameDay College Football Radio - Live Games, Scores, News, Highlights, Videos, Schedule, and Rankings",19116032,1,Sports,0,1.99
4475,1046480662,Pocket Glasses PRO - text magnifier app,8976384,1,Utilities,3,3.99
